image_id,image_path,raw_score,adjusted_score
p0_seed0,data/raw/p0_seed0.jpg,-63.21644592285156,6.140113701817571
p0_seed1,data/raw/p0_seed1.jpg,-19.724809646606445,6.30512525434207
p0_seed10,data/raw/p0_seed10.jpg,8.354997634887695,5.739603537550203
p0_seed11,data/raw/p0_seed11.jpg,-12.702657699584961,6.144787731170815
p0_seed12,data/raw/p0_seed12.jpg,6.897596836090088,5.5691615286342575
p0_seed13,data/raw/p0_seed13.jpg,8.319099426269531,5.660591931560119
p0_seed14,data/raw/p0_seed14.jpg,6.213002681732178,5.892746256233834
p0_seed15,data/raw/p0_seed15.jpg,-89.53624725341797,6.010371639045669
p0_seed16,data/raw/p0_seed16.jpg,7.112440586090088,5.61697583702664
p0_seed17,data/raw/p0_seed17.jpg,5.270267963409424,5.4983195538837695
p0_seed18,data/raw/p0_seed18.jpg,4.915968418121338,6.147744280850498
p0_seed19,data/raw/p0_seed19.jpg,7.9135894775390625,5.6315925438495675
p0_seed2,data/raw/p0_seed2.jpg,6.078719615936279,5.47626240073603
p0_seed20,data/raw/p0_seed20.jpg,9.492155075073242,5.522103215899646
p0_seed21,data/raw/p0_seed21.jpg,5.437276363372803,5.5109746514981985
p0_seed22,data/raw/p0_seed22.jpg,7.757275104522705,5.679740447332066
p0_seed23,data/raw/p0_seed23.jpg,-64.44637298583984,6.231960352881331
p0_seed24,data/raw/p0_seed24.jpg,-0.9803404211997986,6.14338836705234
p0_seed25,data/raw/p0_seed25.jpg,8.754281997680664,6.073961574670145
p0_seed26,data/raw/p0_seed26.jpg,7.0882673263549805,5.6076703669037515
p0_seed27,data/raw/p0_seed27.jpg,-57.63429260253906,5.838838569386009
p0_seed28,data/raw/p0_seed28.jpg,9.054494857788086,6.165485413892327
p0_seed29,data/raw/p0_seed29.jpg,-5.27899694442749,6.013802534610386
p0_seed3,data/raw/p0_seed3.jpg,7.102298736572266,5.751753389298301
p0_seed4,data/raw/p0_seed4.jpg,8.667643547058105,5.556312295923051
p0_seed5,data/raw/p0_seed5.jpg,8.988525390625,5.899436115622763
p0_seed6,data/raw/p0_seed6.jpg,-24.435665130615234,6.161558975708905
p0_seed7,data/raw/p0_seed7.jpg,6.706353664398193,5.585844973974013
p0_seed8,data/raw/p0_seed8.jpg,7.167827129364014,5.7716033327284535
p0_seed9,data/raw/p0_seed9.jpg,7.650215148925781,6.313939698419005
p1_img0,data/raw/p1_img0.png,6.792747974395752,5.59799483218289
p1_img1,data/raw/p1_img1.png,7.598196029663086,5.7129424162054505
p1_img10,data/raw/p1_img10.png,8.062193870544434,5.680679208922968
p1_img11,data/raw/p1_img11.png,8.518884658813477,5.764852358410757
p1_img12,data/raw/p1_img12.png,-9.94070053100586,5.716568136180018
p1_img13,data/raw/p1_img13.png,2.5746066570281982,6.262897574125991
p1_img14,data/raw/p1_img14.png,7.743820667266846,5.903357554709675
p1_img15,data/raw/p1_img15.png,7.5293145179748535,5.682755122150993
p1_img16,data/raw/p1_img16.png,7.257063865661621,5.653587450926392
p1_img17,data/raw/p1_img17.png,7.701314926147461,5.6887203349331426
p1_img18,data/raw/p1_img18.png,6.120228290557861,5.738985613430075
p1_img19,data/raw/p1_img19.png,6.124293327331543,5.730328150687912
p1_img2,data/raw/p1_img2.png,2.487128257751465,6.159015657701783
p1_img20,data/raw/p1_img20.png,8.66879653930664,5.702659412112423
p1_img21,data/raw/p1_img21.png,-138.830078125,5.912494704066222
p1_img22,data/raw/p1_img22.png,7.913900852203369,5.90922012186818
p1_img23,data/raw/p1_img23.png,6.157776355743408,5.495461126736598
p1_img24,data/raw/p1_img24.png,8.114867210388184,6.012668246002746
p1_img25,data/raw/p1_img25.png,7.1243109703063965,5.736054356151378
p1_img26,data/raw/p1_img26.png,7.307034492492676,5.606891375589832
p1_img27,data/raw/p1_img27.png,6.153747081756592,5.687512529440936
p1_img28,data/raw/p1_img28.png,6.972373008728027,5.707263480224014
p1_img29,data/raw/p1_img29.png,6.7032551765441895,5.571593878035525
p1_img3,data/raw/p1_img3.png,-19.64822006225586,5.668671281427981
p1_img4,data/raw/p1_img4.png,-246.156982421875,6.096077206221913
p1_img5,data/raw/p1_img5.png,7.354156494140625,6.014651241543104
p1_img6,data/raw/p1_img6.png,7.628986835479736,5.724421532588207
p1_img7,data/raw/p1_img7.png,8.99567699432373,6.193641933798721
p1_img8,data/raw/p1_img8.png,6.851070880889893,5.82524189573517
p1_img9,data/raw/p1_img9.png,8.962736129760742,5.779781346794067
p1_seed0,data/raw/p1_seed0.jpg,5.377230167388916,5.527262247106564
p1_seed1,data/raw/p1_seed1.jpg,-74.22559356689453,6.10221106190684
p1_seed10,data/raw/p1_seed10.jpg,6.949095726013184,5.510673756039097
p1_seed11,data/raw/p1_seed11.jpg,2.4363062381744385,6.24386054293403
p1_seed12,data/raw/p1_seed12.jpg,5.506073474884033,5.560239908126403
p1_seed13,data/raw/p1_seed13.jpg,8.430401802062988,5.512121299956209
p1_seed14,data/raw/p1_seed14.jpg,4.193583965301514,6.015855454703012
p1_seed15,data/raw/p1_seed15.jpg,-26.715417861938477,6.167240437235686
p1_seed16,data/raw/p1_seed16.jpg,6.196417808532715,5.738885564382268
p1_seed17,data/raw/p1_seed17.jpg,7.634133815765381,5.71106651266589
p1_seed18,data/raw/p1_seed18.jpg,6.77140474319458,6.179013739046176
p1_seed19,data/raw/p1_seed19.jpg,6.498657703399658,5.489357803553962
p1_seed2,data/raw/p1_seed2.jpg,-0.4317682981491089,5.609973998678267
p1_seed20,data/raw/p1_seed20.jpg,7.779635906219482,5.7516329463711475
p1_seed21,data/raw/p1_seed21.jpg,4.349116325378418,5.741003886757945
p1_seed22,data/raw/p1_seed22.jpg,6.566303730010986,5.506879975035547
p1_seed23,data/raw/p1_seed23.jpg,-1.120723009109497,5.7018710185928985
p1_seed24,data/raw/p1_seed24.jpg,7.5140886306762695,5.637739340537308
p1_seed25,data/raw/p1_seed25.jpg,-99.5728759765625,5.964682046614859
p1_seed26,data/raw/p1_seed26.jpg,7.4997944831848145,5.739697708505922
p1_seed27,data/raw/p1_seed27.jpg,-233.73684692382812,6.1420419430419475
p1_seed28,data/raw/p1_seed28.jpg,9.933463096618652,5.698130772526127
p1_seed29,data/raw/p1_seed29.jpg,6.651315212249756,5.789798444516703
p1_seed3,data/raw/p1_seed3.jpg,-19.045087814331055,6.148632953350822
p1_seed4,data/raw/p1_seed4.jpg,6.013058185577393,5.752311222699537
p1_seed5,data/raw/p1_seed5.jpg,6.939297199249268,5.567828706855502
p1_seed6,data/raw/p1_seed6.jpg,7.657248497009277,5.801434689411811
p1_seed7,data/raw/p1_seed7.jpg,6.363326072692871,5.485870255976472
p1_seed8,data/raw/p1_seed8.jpg,6.46704626083374,5.812430922264114
p1_seed9,data/raw/p1_seed9.jpg,9.277240753173828,5.907556145573695
p2_img0,data/raw/p2_img0.png,6.734270095825195,5.636527067100105
p2_img1,data/raw/p2_img1.png,7.44738245010376,5.759838180321312
p2_img10,data/raw/p2_img10.png,5.7861809730529785,5.706531685970019
p2_img11,data/raw/p2_img11.png,7.780964374542236,5.647669497574187
p2_img12,data/raw/p2_img12.png,5.252541542053223,5.577473318858545
p2_img13,data/raw/p2_img13.png,6.1293816566467285,5.690343128682294
p2_img14,data/raw/p2_img14.png,-0.4215591549873352,5.770735458989944
p2_img15,data/raw/p2_img15.png,3.876897096633911,5.895609581184554
p2_img16,data/raw/p2_img16.png,6.342862606048584,5.7576947755470345
p2_img17,data/raw/p2_img17.png,6.808551788330078,5.6650096059925215
p2_img18,data/raw/p2_img18.png,-13.553831100463867,5.819571564740541
p2_img19,data/raw/p2_img19.png,7.705155849456787,5.750336834677232
p2_img2,data/raw/p2_img2.png,7.005157947540283,5.876999280539524
p2_img20,data/raw/p2_img20.png,6.766124725341797,5.610957819995839
p2_img21,data/raw/p2_img21.png,7.117912292480469,5.758976087878614
p2_img22,data/raw/p2_img22.png,7.760583877563477,5.719605107206749
p2_img23,data/raw/p2_img23.png,3.2491321563720703,5.909814724791233
p2_img24,data/raw/p2_img24.png,-22.5625,5.912293313307543
p2_img25,data/raw/p2_img25.png,7.247103214263916,5.738747814970104
p2_img26,data/raw/p2_img26.png,2.895005464553833,5.709278420531865
p2_img27,data/raw/p2_img27.png,-1.3400160074234009,5.708577677350342
p2_img28,data/raw/p2_img28.png,2.6227054595947266,5.515770825125279
p2_img29,data/raw/p2_img29.png,5.612809658050537,6.267706268371258
p2_img3,data/raw/p2_img3.png,5.404651165008545,5.962480601009608
p2_img4,data/raw/p2_img4.png,7.265009880065918,5.701234745646414
p2_img5,data/raw/p2_img5.png,-31.806468963623047,6.057777146160966
p2_img6,data/raw/p2_img6.png,7.047075271606445,5.7314410166401215
p2_img7,data/raw/p2_img7.png,7.71912956237793,6.003428873540733
p2_img8,data/raw/p2_img8.png,-8.273442268371582,6.040881936346432
p2_img9,data/raw/p2_img9.png,6.745262622833252,5.892146936025908
p2_seed0,data/raw/p2_seed0.jpg,-3.984104633331299,5.599759186594294
p2_seed1,data/raw/p2_seed1.jpg,-139.8798065185547,6.067915314248792
p2_seed10,data/raw/p2_seed10.jpg,8.600545883178711,5.661602904009253
p2_seed11,data/raw/p2_seed11.jpg,8.948014259338379,5.530255305542354
p2_seed12,data/raw/p2_seed12.jpg,6.9908671379089355,5.478768659245691
p2_seed13,data/raw/p2_seed13.jpg,8.294106483459473,6.03465137450787
p2_seed14,data/raw/p2_seed14.jpg,4.486012935638428,5.892585235263131
p2_seed15,data/raw/p2_seed15.jpg,8.662275314331055,5.601964445789635
p2_seed16,data/raw/p2_seed16.jpg,8.602569580078125,5.810321419608585
p2_seed17,data/raw/p2_seed17.jpg,4.650787830352783,5.612365622125258
p2_seed18,data/raw/p2_seed18.jpg,3.973020315170288,5.748806811360829
p2_seed19,data/raw/p2_seed19.jpg,8.43264102935791,6.226626556576225
p2_seed2,data/raw/p2_seed2.jpg,6.436477184295654,5.55484382249403
p2_seed20,data/raw/p2_seed20.jpg,8.477787017822266,5.676814544733951
p2_seed21,data/raw/p2_seed21.jpg,-20.904556274414062,5.77563751987143
p2_seed22,data/raw/p2_seed22.jpg,7.524538040161133,5.66103123766992
p2_seed23,data/raw/p2_seed23.jpg,5.036906719207764,5.762297893799167
p2_seed24,data/raw/p2_seed24.jpg,7.2971601486206055,5.508182849157052
p2_seed25,data/raw/p2_seed25.jpg,1.7916877269744873,5.684567813817714
p2_seed26,data/raw/p2_seed26.jpg,-44.807373046875,6.115312360732023
p2_seed27,data/raw/p2_seed27.jpg,-26.563831329345703,6.157543470121218
p2_seed28,data/raw/p2_seed28.jpg,7.298905372619629,5.800744881373966
p2_seed29,data/raw/p2_seed29.jpg,6.710046291351318,5.534799052376011
p2_seed3,data/raw/p2_seed3.jpg,7.641054630279541,5.775676544357173
p2_seed4,data/raw/p2_seed4.jpg,6.632220268249512,5.4979246718680646
p2_seed5,data/raw/p2_seed5.jpg,8.573745727539062,5.747188199195415
p2_seed6,data/raw/p2_seed6.jpg,7.6713175773620605,5.74636683438038
p2_seed7,data/raw/p2_seed7.jpg,5.902456760406494,5.246034326015619
p2_seed8,data/raw/p2_seed8.jpg,4.46986198425293,5.724673010433243
p2_seed9,data/raw/p2_seed9.jpg,7.348835468292236,5.50408730929602
p3_img0,data/raw/p3_img0.png,4.909060955047607,5.7577458566335515
p3_img1,data/raw/p3_img1.png,6.251175880432129,5.679987904643226
p3_img10,data/raw/p3_img10.png,-1.6276657581329346,5.966434087755148
p3_img11,data/raw/p3_img11.png,6.896609306335449,5.754668297359393
p3_img12,data/raw/p3_img12.png,2.4334821701049805,5.955531181804942
p3_img13,data/raw/p3_img13.png,7.4118571281433105,5.726758152188167
p3_img14,data/raw/p3_img14.png,6.411701202392578,5.941877136481044
p3_img15,data/raw/p3_img15.png,-21.282320022583008,5.770473088378887
p3_img16,data/raw/p3_img16.png,5.666958808898926,5.635058709077743
p3_img17,data/raw/p3_img17.png,7.456038951873779,5.589522911468086
p3_img18,data/raw/p3_img18.png,-4.581878185272217,5.902095704282183
p3_img19,data/raw/p3_img19.png,4.872582912445068,5.668628350417854
p3_img2,data/raw/p3_img2.png,6.293856143951416,5.710686955287791
p3_img20,data/raw/p3_img20.png,6.100015163421631,5.772123804159437
p3_img21,data/raw/p3_img21.png,4.962296009063721,5.883970986571817
p3_img22,data/raw/p3_img22.png,7.076141357421875,5.710309671758088
p3_img23,data/raw/p3_img23.png,0.8449996113777161,6.127728080985126
p3_img24,data/raw/p3_img24.png,-8.88416862487793,5.949673705069128
p3_img25,data/raw/p3_img25.png,3.407870292663574,6.317335353526959
p3_img26,data/raw/p3_img26.png,6.4191508293151855,5.657348134613245
p3_img27,data/raw/p3_img27.png,4.190484523773193,5.864541535008573
p3_img28,data/raw/p3_img28.png,7.518202781677246,5.622113962216208
p3_img29,data/raw/p3_img29.png,7.724797248840332,5.813898433290691
p3_img3,data/raw/p3_img3.png,0.7349174618721008,5.784257832838634
p3_img4,data/raw/p3_img4.png,6.267090320587158,6.151512650454615
p3_img5,data/raw/p3_img5.png,-28.90127182006836,6.189192308719898
p3_img6,data/raw/p3_img6.png,7.259664535522461,5.642201218215499
p3_img7,data/raw/p3_img7.png,6.870625019073486,6.123615017453056
p3_img8,data/raw/p3_img8.png,-9.90157413482666,5.941888382607137
p3_img9,data/raw/p3_img9.png,7.586933612823486,5.984537992020022
p3_seed0,data/raw/p3_seed0.jpg,5.694520473480225,5.3485266793593595
p3_seed1,data/raw/p3_seed1.jpg,-21.811321258544922,6.235881393426951
p3_seed10,data/raw/p3_seed10.jpg,0.64883953332901,6.121811745158141
p3_seed11,data/raw/p3_seed11.jpg,-46.590232849121094,6.1398302187689655
p3_seed12,data/raw/p3_seed12.jpg,-3.928473949432373,6.294105509649716
p3_seed13,data/raw/p3_seed13.jpg,7.881786823272705,6.10639950211448
p3_seed14,data/raw/p3_seed14.jpg,7.547394275665283,5.5162658985366315
p3_seed15,data/raw/p3_seed15.jpg,7.454653263092041,5.605769079455762
p3_seed16,data/raw/p3_seed16.jpg,7.790931224822998,5.6112810016561125
p3_seed17,data/raw/p3_seed17.jpg,7.486104488372803,5.879245853030841
p3_seed18,data/raw/p3_seed18.jpg,0.32457491755485535,6.198434218825926
p3_seed19,data/raw/p3_seed19.jpg,-56.355308532714844,6.120141646066593
p3_seed2,data/raw/p3_seed2.jpg,8.3700590133667,6.097326866413719
p3_seed20,data/raw/p3_seed20.jpg,9.064276695251465,5.9746904390755216
p3_seed21,data/raw/p3_seed21.jpg,6.511532306671143,5.9782941760460675
p3_seed22,data/raw/p3_seed22.jpg,7.229188442230225,5.732774384467923
p3_seed23,data/raw/p3_seed23.jpg,-76.47679901123047,5.947731063934367
p3_seed24,data/raw/p3_seed24.jpg,6.22577428817749,5.684024471007721
p3_seed25,data/raw/p3_seed25.jpg,7.794074535369873,5.4484862387100215
p3_seed26,data/raw/p3_seed26.jpg,7.7714128494262695,5.65850231794917
p3_seed27,data/raw/p3_seed27.jpg,-138.07640075683594,6.069823147275914
p3_seed28,data/raw/p3_seed28.jpg,7.732727527618408,6.010500778423561
p3_seed29,data/raw/p3_seed29.jpg,0.37021777033805847,5.9719853977070745
p3_seed3,data/raw/p3_seed3.jpg,5.464766979217529,5.619089218735848
p3_seed4,data/raw/p3_seed4.jpg,8.318129539489746,5.491815289060905
p3_seed5,data/raw/p3_seed5.jpg,8.252699851989746,5.649385580769811
p3_seed6,data/raw/p3_seed6.jpg,6.42117166519165,5.504232573512624
p3_seed7,data/raw/p3_seed7.jpg,6.236963748931885,5.476944075807911
p3_seed8,data/raw/p3_seed8.jpg,5.38090181350708,5.831222508745529
p3_seed9,data/raw/p3_seed9.jpg,6.402678966522217,5.635682479160967
p4_img0,data/raw/p4_img0.png,9.07923698425293,5.619805254736487
p4_img1,data/raw/p4_img1.png,2.5251996517181396,5.770443464251361
p4_img10,data/raw/p4_img10.png,4.840968608856201,5.746778316219175
p4_img11,data/raw/p4_img11.png,7.588419437408447,5.866474700575389
p4_img12,data/raw/p4_img12.png,0.07467827200889587,5.8135852913092245
p4_img13,data/raw/p4_img13.png,4.015554904937744,5.88958286723582
p4_img14,data/raw/p4_img14.png,7.315174579620361,5.737824846566575
p4_img15,data/raw/p4_img15.png,4.386449337005615,5.842119072070723
p4_img16,data/raw/p4_img16.png,8.2402982711792,5.650829682743854
p4_img17,data/raw/p4_img17.png,5.82136344909668,5.9198866271921045
p4_img18,data/raw/p4_img18.png,4.965047836303711,5.607588463382563
p4_img19,data/raw/p4_img19.png,7.769888401031494,5.877723737252554
p4_img2,data/raw/p4_img2.png,7.769687175750732,5.609379337593893
p4_img20,data/raw/p4_img20.png,-2.5731680393218994,5.8290068461567905
p4_img21,data/raw/p4_img21.png,6.839846134185791,5.995863040405748
p4_img22,data/raw/p4_img22.png,8.284595489501953,5.697684683650474
p4_img23,data/raw/p4_img23.png,7.787055492401123,5.75933688390831
p4_img24,data/raw/p4_img24.png,-5.605238914489746,6.016247075972578
p4_img25,data/raw/p4_img25.png,7.077630043029785,5.804099353153432
p4_img26,data/raw/p4_img26.png,7.648487091064453,5.672844517755976
p4_img27,data/raw/p4_img27.png,5.7288689613342285,5.615823086135243
p4_img28,data/raw/p4_img28.png,3.4695181846618652,5.612533446083365
p4_img29,data/raw/p4_img29.png,6.718160629272461,5.677210494017148
p4_img3,data/raw/p4_img3.png,2.790045976638794,5.5999785120118
p4_img4,data/raw/p4_img4.png,7.5323920249938965,5.580994996401876
p4_img5,data/raw/p4_img5.png,5.386880397796631,5.860615140261825
p4_img6,data/raw/p4_img6.png,6.1433234214782715,5.563744660754416
p4_img7,data/raw/p4_img7.png,5.670770168304443,5.927648506729311
p4_img8,data/raw/p4_img8.png,8.206291198730469,5.77051290328732
p4_img9,data/raw/p4_img9.png,6.264134883880615,5.9676786378436235
p4_seed0,data/raw/p4_seed0.jpg,1.3183974027633667,5.844430949013609
p4_seed1,data/raw/p4_seed1.jpg,-268.8161926269531,5.797923709401907
p4_seed10,data/raw/p4_seed10.jpg,8.412137031555176,5.598843294757266
p4_seed11,data/raw/p4_seed11.jpg,8.146397590637207,5.468318919848241
p4_seed12,data/raw/p4_seed12.jpg,6.583963871002197,5.68089659296394
p4_seed13,data/raw/p4_seed13.jpg,8.09477424621582,5.762955080838358
p4_seed14,data/raw/p4_seed14.jpg,6.737311840057373,5.7622940687720305
p4_seed15,data/raw/p4_seed15.jpg,7.5076680183410645,5.576938728613415
p4_seed16,data/raw/p4_seed16.jpg,7.166761875152588,5.955278755601044
p4_seed17,data/raw/p4_seed17.jpg,6.186401844024658,5.4223494908867576
p4_seed18,data/raw/p4_seed18.jpg,7.240675449371338,5.604168619019653
p4_seed19,data/raw/p4_seed19.jpg,7.4844183921813965,5.575318193299445
p4_seed2,data/raw/p4_seed2.jpg,4.944973468780518,5.33134170887577
p4_seed20,data/raw/p4_seed20.jpg,4.038366794586182,5.757098086786845
p4_seed21,data/raw/p4_seed21.jpg,6.661996364593506,5.572624503452144
p4_seed22,data/raw/p4_seed22.jpg,1.9266220331192017,5.305252133101094
p4_seed23,data/raw/p4_seed23.jpg,3.1739730834960938,5.254142071065588
p4_seed24,data/raw/p4_seed24.jpg,4.238841533660889,5.724569767620576
p4_seed25,data/raw/p4_seed25.jpg,3.360760450363159,5.514247670932665
p4_seed26,data/raw/p4_seed26.jpg,-4.783001899719238,5.604904494973075
p4_seed27,data/raw/p4_seed27.jpg,-156.2941131591797,6.265058195913188
p4_seed28,data/raw/p4_seed28.jpg,6.973462104797363,5.356680290593934
p4_seed29,data/raw/p4_seed29.jpg,-6.340301513671875,6.114245064940994
p4_seed3,data/raw/p4_seed3.jpg,7.938366413116455,5.6838954067508265
p4_seed4,data/raw/p4_seed4.jpg,9.202077865600586,5.516181115866557
p4_seed5,data/raw/p4_seed5.jpg,7.739011764526367,5.806184290794625
p4_seed6,data/raw/p4_seed6.jpg,6.835916042327881,5.546254644528438
p4_seed7,data/raw/p4_seed7.jpg,5.709841251373291,5.396666792867213
p4_seed8,data/raw/p4_seed8.jpg,7.200570583343506,5.884717736395025
p4_seed9,data/raw/p4_seed9.jpg,6.75553560256958,6.095291254990197
p5_img0,data/raw/p5_img0.png,4.790024757385254,5.838900448139512
p5_img1,data/raw/p5_img1.png,6.629239559173584,5.99888243472971
p5_img10,data/raw/p5_img10.png,5.238804340362549,5.777934366028581
p5_img11,data/raw/p5_img11.png,6.748144626617432,5.846237244274111
p5_img12,data/raw/p5_img12.png,5.029874324798584,5.618404722069036
p5_img13,data/raw/p5_img13.png,0.4301255941390991,5.657782964856378
p5_img14,data/raw/p5_img14.png,5.136816501617432,5.739811299199454
p5_img15,data/raw/p5_img15.png,3.7695252895355225,5.872493725623972
p5_img16,data/raw/p5_img16.png,6.6067938804626465,5.5404750382392365
p5_img17,data/raw/p5_img17.png,5.424986839294434,5.732259790932101
p5_img18,data/raw/p5_img18.png,4.209439277648926,5.828753640765053
p5_img19,data/raw/p5_img19.png,3.796030044555664,5.796871908680904
p5_img2,data/raw/p5_img2.png,6.026957988739014,5.520047861695793
p5_img20,data/raw/p5_img20.png,4.896050930023193,5.748634923708751
p5_img21,data/raw/p5_img21.png,6.706448078155518,5.801249119141115
p5_img22,data/raw/p5_img22.png,4.426244258880615,5.7259494976107375
p5_img23,data/raw/p5_img23.png,4.967072010040283,5.650481369073527
p5_img24,data/raw/p5_img24.png,-44.087554931640625,5.909265652822581
p5_img25,data/raw/p5_img25.png,4.014840602874756,5.988322775141319
p5_img26,data/raw/p5_img26.png,8.216266632080078,5.675788336870598
p5_img27,data/raw/p5_img27.png,5.270924091339111,5.535171244134742
p5_img28,data/raw/p5_img28.png,-15.668339729309082,6.072304360829339
p5_img29,data/raw/p5_img29.png,7.85307502746582,5.999963592261783
p5_img3,data/raw/p5_img3.png,5.230506420135498,5.513836855706854
p5_img4,data/raw/p5_img4.png,5.713515758514404,5.64456586897312
p5_img5,data/raw/p5_img5.png,5.954823970794678,5.986345575849645
p5_img6,data/raw/p5_img6.png,5.447116374969482,5.767505757673578
p5_img7,data/raw/p5_img7.png,7.79995059967041,6.0822084873441655
p5_img8,data/raw/p5_img8.png,7.618194103240967,5.6855177730094395
p5_img9,data/raw/p5_img9.png,3.7777040004730225,5.847001420628484
p5_seed0,data/raw/p5_seed0.jpg,-4.784742832183838,5.803552961710563
p5_seed1,data/raw/p5_seed1.jpg,7.574819087982178,5.716691930786613
p5_seed10,data/raw/p5_seed10.jpg,5.5355634689331055,5.571818965161385
p5_seed11,data/raw/p5_seed11.jpg,6.8966803550720215,5.571797615780789
p5_seed12,data/raw/p5_seed12.jpg,2.917701482772827,5.831151810188479
p5_seed13,data/raw/p5_seed13.jpg,7.891665935516357,6.0923262959096505
p5_seed14,data/raw/p5_seed14.jpg,7.01755952835083,5.5758663992159025
p5_seed15,data/raw/p5_seed15.jpg,7.5388007164001465,5.764112180636147
p5_seed16,data/raw/p5_seed16.jpg,3.4570796489715576,5.643796398899364
p5_seed17,data/raw/p5_seed17.jpg,3.373746633529663,5.584970363254684
p5_seed18,data/raw/p5_seed18.jpg,4.524181365966797,6.021848381536071
p5_seed19,data/raw/p5_seed19.jpg,6.801468849182129,5.451269239905508
p5_seed2,data/raw/p5_seed2.jpg,5.694210529327393,5.374138663638197
p5_seed20,data/raw/p5_seed20.jpg,-17.266817092895508,5.976535224614984
p5_seed21,data/raw/p5_seed21.jpg,7.090029239654541,5.8838891227190535
p5_seed22,data/raw/p5_seed22.jpg,5.907351016998291,5.258325498585059
p5_seed23,data/raw/p5_seed23.jpg,7.818812847137451,5.793909846108919
p5_seed24,data/raw/p5_seed24.jpg,4.585344314575195,5.551202922053115
p5_seed25,data/raw/p5_seed25.jpg,7.250808238983154,5.8748819486890955
p5_seed26,data/raw/p5_seed26.jpg,6.029510974884033,5.481419511590048
p5_seed27,data/raw/p5_seed27.jpg,3.1368305683135986,5.6184182301371255
p5_seed28,data/raw/p5_seed28.jpg,5.928112030029297,5.6880507730184195
p5_seed29,data/raw/p5_seed29.jpg,-4.94805383682251,6.051170024023845
p5_seed3,data/raw/p5_seed3.jpg,1.7039943933486938,5.519480322677761
p5_seed4,data/raw/p5_seed4.jpg,6.0604987144470215,5.668617776440999
p5_seed5,data/raw/p5_seed5.jpg,5.735281467437744,5.688371179133105
p5_seed6,data/raw/p5_seed6.jpg,-79.93698120117188,6.091544339058826
p5_seed7,data/raw/p5_seed7.jpg,7.489773750305176,5.620249401713164
p5_seed8,data/raw/p5_seed8.jpg,6.487430095672607,5.647079510974329
p5_seed9,data/raw/p5_seed9.jpg,6.330974102020264,6.122530093004401
p6_img0,data/raw/p6_img0.png,4.771177768707275,5.605342569100802
p6_img1,data/raw/p6_img1.png,7.139997959136963,5.859821689112623
p6_img10,data/raw/p6_img10.png,5.191610813140869,5.721401994386058
p6_img11,data/raw/p6_img11.png,6.380299091339111,5.792201722011801
p6_img12,data/raw/p6_img12.png,5.8133463859558105,5.5482879692651
p6_img13,data/raw/p6_img13.png,-6.8891119956970215,5.9096178923686775
p6_img14,data/raw/p6_img14.png,5.4147539138793945,5.969704065572433
p6_img15,data/raw/p6_img15.png,-24.702590942382812,5.8488832223576726
p6_img16,data/raw/p6_img16.png,-1.6361656188964844,5.684071399206675
p6_img17,data/raw/p6_img17.png,5.76450777053833,5.683802293661093
p6_img18,data/raw/p6_img18.png,5.03220796585083,5.860282513183607
p6_img19,data/raw/p6_img19.png,5.829981327056885,5.7307117577109645
p6_img2,data/raw/p6_img2.png,7.0219407081604,5.618322087156691
